geohash_id	consumption_level	activity_level	date_id
8971aca4u	72.010826	74.67622	20230405
8971aca4u	71.56734	74.42497	20230406
8971aca4u	74.317345	75.88088	20230407
70cffeefv	70.777016	73.31261	20230404
70cffeefv	72.34016	76.25978	20230405
70cffeefv	71.49741	75.70647	20230406
70cffeefv	72.55585	77.17177	20230407
83e5ed13w	72.2449	69.14272	20230404
83e5ed13w	71.5487	71.41628	20230405
83e5ed13w	70.969826	71.54269	20230406
83e5ed13w	71.71458	72.30453	20230407
cf4ab0e3x	73.4245	79.85079	20230404
cf4ab0e3x	75.01823	82.927376	20230405
cf4ab0e3x	74.04774	82.91425	20230406
cf4ab0e3x	74.662315	84.31922	20230407
92569a3ey	69.58369	67.807594	20230404
92569a3ey	70.23278	69.714264	20230405
92569a3ey	69.54181	69.76004	20230406
92569a3ey	70.33204	70.34795	20230407
aa2f5b83z	71.971756	75.18655	20230404
aa2f5b83z	73.223114	77.77716	20230405
aa2f5b83z	73.29539	78.517426	20230406
aa2f5b83z	73.41245	78.78464	20230407
6e8010cf0	68.434456	64.33234	20230404
6e8010cf0	71.90035	66.86945	20230405
6e8010cf0	70.10837	66.82576	20230406
6e8010cf0	70.48762	67.76907	20230407
887fc3011	67.152626	61.848297	20230404
887fc3011	69.309006	64.36898	20230405
887fc3011	68.32771	64.33217	20230406
887fc3011	69.49768	65.44429	20230407
c782ffb12	68.29822	64.6322	20230404
c782ffb12	69.44732	66.928955	20230405
c782ffb12	69.59508	67.231544	20230406
c782ffb12	72.130646	67.56227	20230407
73a5a3773	61.90073	53.101345	20230404
73a5a3773	64.57198	56.996662	20230405
73a5a3773	64.270935	58.259224	20230406
73a5a3773	64.12257	56.674084	20230407
543791764	66.28841	59.165016	20230404
543791764	68.52517	62.867367	20230405
543791764	68.36889	63.365707	20230406
543791764	69.13157	65.04491	20230407
c555c0de5	70.487236	69.99317	20230404
c555c0de5	72.28504	71.211296	20230405
c555c0de5	71.445595	71.872025	20230406
c555c0de5	74.49878	73.20598	20230407
99c499536	68.43831	63.12147	20230404
99c499536	71.06554	65.50846	20230405
99c499536	70.1414	66.39536	20230406
99c499536	71.1573	67.10703	20230407
4f95c2ad7	72.08553	68.960846	20230404
4f95c2ad7	73.95731	71.71389	20230405
4f95c2ad7	73.05756	71.3528	20230406
4f95c2ad7	72.320145	71.39766	20230407
2985ef508	68.61864	54.30884	20230404
2985ef508	64.40621	56.986076	20230405
2985ef508	67.54394	54.715088	20230406
2985ef508	65.417435	55.292908	20230407
4a420eb09	65.60784	55.231106	20230404
4a420eb09	66.2849	56.263824	20230405
4a420eb09	66.06482	56.396435	20230406
4a420eb09	66.467575	57.33232	20230407
ddd9300db	70.40898	60.496002	20230404
ddd9300db	68.68746	61.841366	20230405
ddd9300db	69.065865	62.42853	20230406
ddd9300db	67.64919	62.10316	20230407
37420461c	69.21624	65.87121	20230404
37420461c	71.74049	69.495155	20230405
37420461c	71.70225	69.323814	20230406
37420461c	71.18841	70.11939	20230407
f4d42f6dd	68.00681	64.824265	20230404
f4d42f6dd	70.35845	68.80553	20230405
f4d42f6dd	70.01005	68.33858	20230406
f4d42f6dd	71.90715	69.64982	20230407
09a5661ce	70.30052	69.63224	20230404
09a5661ce	72.71089	73.58252	20230405
09a5661ce	72.48692	73.02465	20230406
09a5661ce	71.5305	73.66683	20230407
007e3e4ef	68.41828	65.86515	20230404
007e3e4ef	70.978676	68.98092	20230405
007e3e4ef	70.109665	69.04191	20230406
007e3e4ef	71.55177	69.9868	20230407
0e436c6bg	69.2669	65.89536	20230404
0e436c6bg	71.36562	70.63128	20230405
0e436c6bg	70.33928	69.68914	20230406
0e436c6bg	70.27432	70.48773	20230407
b1ed22a0h	70.06077	71.84577	20230404
b1ed22a0h	71.29228	73.172745	20230405
b1ed22a0h	71.00159	73.23642	20230406
b1ed22a0h	73.06456	73.562675	20230407
e8287c2cj	71.66234	78.290016	20230404
e8287c2cj	74.160255	83.0153	20230405
e8287c2cj	73.84673	82.740616	20230406
e8287c2cj	75.31615	84.32423	20230407
ab8e0ae2k	70.316475	67.33847	20230404
ab8e0ae2k	72.12147	67.59423	20230405
ab8e0ae2k	71.05574	68.69657	20230406
ab8e0ae2k	74.37128	68.93761	20230407
2e6d5b6em	72.69476	80.54542	20230404
2e6d5b6em	75.041435	83.5293	20230405
2e6d5b6em	74.48889	83.39702	20230406
2e6d5b6em	74.81756	84.97164	20230407
55fa5bbfn	70.36547	70.44755	20230404
55fa5bbfn	72.22974	73.519806	20230405
55fa5bbfn	71.84614	73.68465	20230406
55fa5bbfn	71.3214	73.994156	20230407
ba2292d6p	72.30569	77.299255	20230404
ba2292d6p	74.880165	80.4358	20230405
ba2292d6p	73.96066	80.25913	20230406
ba2292d6p	73.855316	81.17192	20230407
05217567q	70.037384	69.92407	20230404
05217567q	72.1793	72.610245	20230405
05217567q	72.416534	72.82458	20230406
05217567q	71.64231	73.315994	20230407
241f7026r	71.69083	75.65105	20230404
241f7026r	72.83929	78.43423	20230405
241f7026r	72.80634	78.20384	20230406
241f7026r	73.267	79.60645	20230407
43afa351s	69.67856	68.18442	20230404
43afa351s	73.7465	71.31488	20230405
43afa351s	71.79606	70.53718	20230406
43afa351s	71.40429	70.89315	20230407
462cd37ct	70.08411	71.530815	20230404
462cd37ct	72.93455	75.73134	20230405
462cd37ct	72.27951	74.722145	20230406
462cd37ct	72.58096	75.31202	20230407
e1b5fe2cu	68.40934	61.808014	20230404
e1b5fe2cu	74.6579	64.10015	20230405
e1b5fe2cu	68.83108	63.01043	20230406
e1b5fe2cu	70.04644	64.35317	20230407
50cf9670v	68.83784	64.50555	20230404
50cf9670v	74.48394	67.15787	20230405
50cf9670v	69.41834	65.33899	20230406
50cf9670v	70.45099	65.25766	20230407
8d35bf17w	71.35547	68.6168	20230404
8d35bf17w	71.91081	71.69145	20230405
8d35bf17w	71.809	71.535095	20230406
8d35bf17w	71.723885	72.000145	20230407
a327ddd5x	72.12916	74.17737	20230404
a327ddd5x	73.34236	76.534966	20230405
a327ddd5x	72.30481	76.56869	20230406
a327ddd5x	72.959076	77.534836	20230407
f8bcbcb7y	70.8657	71.06279	20230404
f8bcbcb7y	71.34287	74.244995	20230405
f8bcbcb7y	70.63438	73.00985	20230406
f8bcbcb7y	71.92247	74.4113	20230407
af06979az	71.60697	64.382744	20230404
af06979az	70.31164	66.237175	20230405
af06979az	70.07859	66.10218	20230406
af06979az	70.99982	68.5176	20230407
970dcea70	73.89769	73.87145	20230404
970dcea70	74.84773	77.80846	20230405
970dcea70	75.20605	77.65752	20230406
970dcea70	75.240715	81.066666	20230407
0710d5fa1	76.47151	88.691605	20230404
0710d5fa1	77.77354	93.15474	20230405
0710d5fa1	78.12698	93.178566	20230406
0710d5fa1	78.18543	94.8088	20230407
64ded5f92	70.052	73.85209	20230404
64ded5f92	71.68726	75.965256	20230405
64ded5f92	71.3389	75.965935	20230406
64ded5f92	72.20415	76.69541	20230407
609ba4d63	70.750244	71.93057	20230404
609ba4d63	71.38111	74.13085	20230405
609ba4d63	71.423836	74.079834	20230406
609ba4d63	71.503685	75.321815	20230407
45e9c9354	67.63517	69.079	20230404
45e9c9354	69.13985	72.45867	20230405
45e9c9354	70.25451	72.77008	20230406
45e9c9354	70.20185	73.52403	20230407
05f675de5	73.15319	80.36813	20230404
05f675de5	74.351494	84.19531	20230405
05f675de5	74.51401	83.88633	20230406
05f675de5	74.56655	86.06335	20230407
c61b3e2a6	68.97033	70.1393	20230404
c61b3e2a6	70.56339	73.24785	20230405
c61b3e2a6	70.56827	73.12115	20230406
c61b3e2a6	71.0672	74.13583	20230407
ee1e99807	68.810776	71.76619	20230404
ee1e99807	70.04766	74.133965	20230405
ee1e99807	69.39033	73.53958	20230406
ee1e99807	71.18783	75.511406	20230407
34a826088	69.85306	73.655396	20230404
34a826088	70.93441	75.59878	20230405
34a826088	71.40365	76.25783	20230406
34a826088	72.89937	76.90876	20230407
13c004929	71.12496	75.29482	20230404
13c004929	72.601685	78.70774	20230405
13c004929	73.0552	79.41348	20230406
13c004929	72.93964	80.38653	20230407
a8e32fd9b	69.04997	72.41814	20230404
a8e32fd9b	70.969666	74.46717	20230405
a8e32fd9b	70.48637	74.91117	20230406
a8e32fd9b	73.094246	75.17706	20230407
3c2132e8c	69.212166	67.56412	20230404
3c2132e8c	68.97268	69.79549	20230405
3c2132e8c	69.848236	70.106544	20230406
3c2132e8c	69.60283	71.76874	20230407
f06a99f0d	69.831505	67.64914	20230404
f06a99f0d	74.09061	70.483215	20230405
f06a99f0d	70.57996	71.71936	20230406
f06a99f0d	71.05542	72.439735	20230407
1abae99de	67.068794	66.832	20230404
1abae99de	69.39614	69.83201	20230405
1abae99de	67.945984	69.56123	20230406
1abae99de	68.02159	70.32714	20230407
a8294ccbf	72.03368	71.53855	20230404
a8294ccbf	72.8468	74.73895	20230405
a8294ccbf	73.49198	74.61837	20230406
a8294ccbf	73.80641	75.984955	20230407
62f383e6g	65.5362	61.140625	20230404
62f383e6g	65.32229	64.24115	20230405
62f383e6g	64.73307	63.546513	20230406
62f383e6g	66.08247	65.446396	20230407
27deba8ah	71.24826	74.87084	20230404
27deba8ah	72.62674	77.81675	20230405
27deba8ah	72.57859	77.57746	20230406
27deba8ah	73.35631	78.848114	20230407
5433ff5cj	73.02938	76.91285	20230404
5433ff5cj	72.96472	80.79523	20230405
5433ff5cj	73.52241	80.884224	20230406
5433ff5cj	74.11598	82.38346	20230407
366a515dk	71.90489	75.78097	20230404
366a515dk	72.5225	77.721886	20230405
366a515dk	71.55901	77.5831	20230406
366a515dk	72.38874	78.95187	20230407
7b70f33dm	70.40904	74.06187	20230404
7b70f33dm	72.50357	77.54929	20230405
7b70f33dm	72.72044	77.38696	20230406
7b70f33dm	72.16799	78.227264	20230407
23107c7an	71.36136	77.34274	20230404
23107c7an	73.04564	80.288376	20230405
23107c7an	73.11441	79.73586	20230406
23107c7an	72.89559	80.967316	20230407
f8b637dfp	73.285065	80.95264	20230404
f8b637dfp	75.415375	84.12636	20230405
f8b637dfp	74.24117	83.832634	20230406
f8b637dfp	74.85225	85.63633	20230407
b458bfeeq	68.96659	72.54215	20230404
b458bfeeq	72.08557	75.88953	20230405
b458bfeeq	72.5854	76.12801	20230406
b458bfeeq	72.24118	77.06553	20230407
babef12fr	71.75934	76.40875	20230404
babef12fr	74.38415	79.04758	20230405
babef12fr	73.50997	79.11676	20230406
babef12fr	73.95872	80.1834	20230407
d2a04650s	70.14398	70.0162	20230404
d2a04650s	71.97493	72.9562	20230405
d2a04650s	70.11904	73.24485	20230406
d2a04650s	70.54808	74.93399	20230407
47ae130bt	72.44708	78.407166	20230404
47ae130bt	74.329285	81.834854	20230405
47ae130bt	74.1057	82.15698	20230406
47ae130bt	74.74521	83.46583	20230407
83c05d58u	67.011765	65.64181	20230404
83c05d58u	67.88469	67.70475	20230405
83c05d58u	67.33834	68.345764	20230406
83c05d58u	67.99846	69.54676	20230407
95f72a4dv	71.1621	75.05096	20230404
95f72a4dv	74.38942	78.77321	20230405
95f72a4dv	72.156715	78.48439	20230406
95f72a4dv	72.98184	80.43718	20230407
3d69ded6w	70.00176	71.948425	20230404
3d69ded6w	73.050964	75.77232	20230405
3d69ded6w	72.74481	76.23837	20230406
3d69ded6w	71.98612	77.14663	20230407
d3fdf77fx	75.52819	78.96109	20230404
d3fdf77fx	78.705185	81.20295	20230405
d3fdf77fx	76.18874	81.544495	20230406
d3fdf77fx	77.11183	82.25076	20230407
1e2c37a6y	72.00424	73.68498	20230404
1e2c37a6y	73.226204	75.77184	20230405
1e2c37a6y	72.45102	76.40013	20230406
1e2c37a6y	72.76825	77.12753	20230407
0684e417z	73.03751	75.17182	20230404
0684e417z	75.127106	77.92177	20230405
0684e417z	74.96192	78.14052	20230406
0684e417z	75.853134	79.36239	20230407
f136ec3a0	71.19752	75.68967	20230404
f136ec3a0	72.75162	78.13378	20230405
f136ec3a0	71.68219	78.03372	20230406
f136ec3a0	72.50384	79.447624	20230407
7449766e1	71.24329	78.67438	20230404
7449766e1	73.67302	83.140236	20230405
7449766e1	74.10895	83.32104	20230406
7449766e1	73.64363	85.07574	20230407
4f74f1ed2	70.339836	73.37644	20230404
4f74f1ed2	71.99583	75.73018	20230405
4f74f1ed2	70.498825	75.97018	20230406
4f74f1ed2	71.20256	76.53317	20230407
7aed907f3	70.69103	72.02736	20230404
7aed907f3	71.761154	74.112144	20230405
7aed907f3	69.624176	74.24238	20230406
7aed907f3	71.993935	74.998764	20230407
5b2fd5944	67.80299	66.983505	20230404
5b2fd5944	69.73874	69.502174	20230405
5b2fd5944	69.17372	70.15007	20230406
5b2fd5944	69.49573	70.22716	20230407
86cd5e455	69.2202	71.41356	20230404
86cd5e455	71.098694	73.72611	20230405
86cd5e455	70.4759	74.05007	20230406
86cd5e455	71.07326	75.58705	20230407
1efefe426	66.859535	66.18887	20230404
1efefe426	67.64099	68.03561	20230405
1efefe426	67.16704	68.00663	20230406
1efefe426	66.90309	69.05805	20230407
8bdd25f27	65.06909	61.743713	20230404
8bdd25f27	65.97841	64.98222	20230405
8bdd25f27	65.519135	64.43176	20230406
8bdd25f27	66.06046	64.675804	20230407
ab4070068	71.795555	70.696365	20230404
ab4070068	71.733185	72.906975	20230405
ab4070068	71.155396	72.96405	20230406
ab4070068	72.004234	74.10946	20230407
4d4bcb999	70.9105	74.17457	20230404
4d4bcb999	72.04326	77.05741	20230405
4d4bcb999	70.97939	76.60459	20230406
4d4bcb999	72.7502	78.13186	20230407
d9ef5c4eb	71.045364	73.21214	20230404
d9ef5c4eb	73.58882	75.67012	20230405
d9ef5c4eb	72.80649	75.958626	20230406
d9ef5c4eb	73.39448	76.6708	20230407
bbde31f1c	74.02685	84.09103	20230404
bbde31f1c	76.06749	88.38499	20230405
bbde31f1c	75.79408	88.55605	20230406
bbde31f1c	76.5193	89.64491	20230407
7af8ee5ad	71.95795	75.48602	20230404
7af8ee5ad	72.61342	77.74607	20230405
7af8ee5ad	71.97757	77.74764	20230406
7af8ee5ad	72.42927	78.682434	20230407
eb35d776e	69.48649	70.10977	20230404
eb35d776e	72.211754	72.32831	20230405
eb35d776e	70.351974	72.13798	20230406
eb35d776e	71.22613	72.951904	20230407
4c52de38f	71.49278	78.01935	20230404
4c52de38f	73.94554	81.829445	20230405
4c52de38f	73.217735	81.10953	20230406
4c52de38f	74.68645	83.98484	20230407
d7a7aa01g	70.00048	72.07029	20230404
d7a7aa01g	71.40565	74.13694	20230405
d7a7aa01g	70.71441	74.051056	20230406
d7a7aa01g	72.512115	75.35076	20230407
97246836h	71.10488	76.21958	20230404
97246836h	72.42907	78.393486	20230405
97246836h	71.898796	78.47045	20230406
97246836h	72.80487	79.1727	20230407
85881268j	70.24985	71.61306	20230404
85881268j	71.08069	73.68064	20230405
85881268j	72.009056	74.37126	20230406
85881268j	72.029205	74.836945	20230407
938d7202k	71.657455	72.4914	20230404
938d7202k	70.98882	74.431854	20230405
938d7202k	70.24955	74.10489	20230406
938d7202k	70.51497	75.01486	20230407
fdb74172m	69.04962	71.39951	20230404
fdb74172m	69.78344	73.685394	20230405
fdb74172m	70.08392	73.44441	20230406
fdb74172m	70.50028	74.24341	20230407
4735f28an	73.93104	83.46375	20230404
4735f28an	75.70912	87.98478	20230405
4735f28an	74.64808	87.04588	20230406
4735f28an	75.19973	88.2763	20230407
b6f20471p	73.92154	82.50205	20230404
b6f20471p	74.96679	86.080956	20230405
b6f20471p	75.01834	85.74063	20230406
b6f20471p	75.741	87.71698	20230407
cdbf949bq	71.78166	76.273056	20230404
cdbf949bq	72.93921	78.24285	20230405
cdbf949bq	71.7702	78.1119	20230406
cdbf949bq	72.635864	79.24022	20230407
209a09b9r	71.09366	69.10471	20230404
209a09b9r	73.59735	71.70816	20230405
209a09b9r	71.61294	72.094345	20230406
209a09b9r	72.31014	73.32744	20230407
d6bc2d8fs	68.686066	70.93127	20230404
d6bc2d8fs	70.96775	73.3552	20230405
d6bc2d8fs	70.677765	73.216934	20230406
d6bc2d8fs	71.43327	74.55202	20230407
5a0835a6t	71.91092	75.1039	20230404
5a0835a6t	73.1313	76.68142	20230405
5a0835a6t	72.81801	76.71123	20230406
5a0835a6t	72.93557	78.271065	20230407
84741feau	69.551865	72.55187	20230404
84741feau	70.788246	75.10923	20230405
84741feau	71.602264	75.00263	20230406
84741feau	72.27741	76.38812	20230407
2eb4b91fv	68.950356	67.18351	20230404
2eb4b91fv	70.363655	70.06313	20230405
2eb4b91fv	70.23497	70.73767	20230406
2eb4b91fv	70.29306	71.04108	20230407
20cfb71fw	72.781746	77.21534	20230404
20cfb71fw	73.89521	80.045044	20230405
20cfb71fw	73.1538	80.13175	20230406
20cfb71fw	73.78095	81.37193	20230407
631a0c20x	71.811615	72.9555	20230404
631a0c20x	73.52355	75.92655	20230405
631a0c20x	72.57498	75.59696	20230406
631a0c20x	73.22628	76.73537	20230407
677bdcday	72.0647	75.27556	20230404
677bdcday	74.74251	79.130516	20230405
677bdcday	73.7784	78.79031	20230406
677bdcday	74.08907	79.85263	20230407
e803cd36z	70.85622	68.388435	20230404
e803cd36z	72.86355	70.94012	20230405
e803cd36z	73.67197	71.60784	20230406
e803cd36z	72.56201	72.00625	20230407
83be70b70	64.95258	60.833645	20230404
83be70b70	74.12838	63.987453	20230405
83be70b70	68.69721	63.60409	20230406
83be70b70	69.58053	64.9772	20230407
b720ac0d1	68.30638	66.00718	20230404
b720ac0d1	71.834465	68.576744	20230405
b720ac0d1	68.69054	68.77092	20230406
b720ac0d1	68.93285	69.24497	20230407
e955f9f22	61.26057	47.832058	20230404
e955f9f22	62.909847	50.18765	20230405
e955f9f22	63.162476	50.314217	20230406
e955f9f22	62.63476	48.25851	20230407
89ddf44e3	66.36723	57.397316	20230404
89ddf44e3	67.14161	58.696342	20230405
89ddf44e3	68.84909	60.1474	20230406
89ddf44e3	69.42212	60.319355	20230407
1e37f6184	69.15714	67.668625	20230404
1e37f6184	69.80246	68.89608	20230405
1e37f6184	69.30415	68.78997	20230406
1e37f6184	69.874435	69.90615	20230407
d2dcc1dc5	70.04194	64.372925	20230404
d2dcc1dc5	70.25836	66.909225	20230405
d2dcc1dc5	71.679924	67.7016	20230406
d2dcc1dc5	72.03937	67.96238	20230407
2a3f10b06	67.9549	60.790306	20230404
2a3f10b06	67.6115	61.70152	20230405
2a3f10b06	69.02982	64.72618	20230406
2a3f10b06	69.22129	63.691307	20230407
380375147	70.37786	66.86799	20230404
380375147	71.07396	69.39378	20230405
380375147	71.86373	69.7672	20230406
380375147	71.34486	70.29551	20230407
630357338	67.491936	60.088852	20230404
630357338	68.43397	62.476364	20230405
630357338	73.94568	64.53229	20230406
630357338	68.53636	63.705967	20230407
ff2a13239	59.93156	42.2768	20230404
ff2a13239	54.81333	45.884075	20230405
ff2a13239	59.05364	53.691677	20230406
ff2a13239	59.509666	48.433735	20230407
ff4566eeb	69.56102	60.16454	20230404
ff4566eeb	70.70681	64.75995	20230405
ff4566eeb	70.30458	65.47191	20230406
ff4566eeb	71.03175	65.856514	20230407
c82efe34c	70.30021	65.88807	20230404
c82efe34c	72.02207	67.69215	20230405
c82efe34c	70.8257	67.442894	20230406
c82efe34c	71.64812	67.94087	20230407
cbe38a1dd	56.94191	48.62055	20230404
cbe38a1dd	60.669212	49.658615	20230405
cbe38a1dd	63.268684	50.49194	20230406
cbe38a1dd	60.33384	50.36854	20230407
193c8d9ce	71.600075	51.634167	20230404
193c8d9ce	63.930367	53.19551	20230405
193c8d9ce	68.978676	57.30796	20230406
193c8d9ce	68.05809	56.985596	20230407
f36233b8f	67.81327	57.407955	20230404
f36233b8f	70.33024	60.049667	20230405
f36233b8f	68.73628	59.306812	20230406
f36233b8f	73.47571	60.348057	20230407
80770622g	64.80588	46.620953	20230404
80770622g	66.12361	49.2822	20230405
80770622g	62.177536	45.903294	20230406
80770622g	68.00296	49.295895	20230407
97648e2eh	68.27327	63.64885	20230404
97648e2eh	70.3648	66.30328	20230405
97648e2eh	70.85133	66.26494	20230406
97648e2eh	72.31675	66.73524	20230407
9621ccf7j	68.43554	64.10428	20230404
9621ccf7j	72.315674	68.45573	20230405
9621ccf7j	71.72937	66.54244	20230406
9621ccf7j	72.71514	66.93458	20230407
03834b1bk	71.19212	70.79168	20230404
03834b1bk	73.003044	74.2437	20230405
03834b1bk	73.7023	74.67801	20230406
03834b1bk	74.97014	75.819244	20230407
964caf35m	68.94383	62.488758	20230404
964caf35m	72.037994	66.22067	20230405
964caf35m	72.473274	64.756294	20230406
964caf35m	71.37751	66.01654	20230407
9a645d00n	70.55661	65.65648	20230404
9a645d00n	71.091736	66.92777	20230405
9a645d00n	72.166664	67.17894	20230406
9a645d00n	72.20931	68.428276	20230407
dbad9650p	70.42686	68.21738	20230404
dbad9650p	72.08453	70.336555	20230405
dbad9650p	71.37234	70.43339	20230406
dbad9650p	71.15874	71.69398	20230407
78ae8986q	66.43563	60.634094	20230404
78ae8986q	68.912094	62.786842	20230405
78ae8986q	69.00218	62.944164	20230406
78ae8986q	68.64308	63.905533	20230407
80e8d874r	70.850365	70.48535	20230404
80e8d874r	71.64644	72.15882	20230405
80e8d874r	71.80778	71.998314	20230406
80e8d874r	72.18409	73.484024	20230407
e221d044s	62.578297	46.67578	20230404
e221d044s	63.583218	51.056995	20230405
e221d044s	58.9001	48.666805	20230406
e221d044s	64.11701	50.0963	20230407
e00e8454t	68.19361	60.23793	20230404
e00e8454t	69.07772	63.61854	20230405
e00e8454t	68.0262	62.357117	20230406
e00e8454t	70.31232	63.740944	20230407
e2d16ba7u	67.15587	60.234215	20230404
e2d16ba7u	70.16922	62.790287	20230405
e2d16ba7u	69.847015	61.814194	20230406
e2d16ba7u	70.22972	64.23718	20230407
4c79efefv	66.195404	55.052727	20230404
4c79efefv	67.347176	58.576515	20230405
4c79efefv	70.86706	61.54986	20230406
4c79efefv	72.24958	59.748783	20230407
7fdeeacbw	71.72792	67.86936	20230404
7fdeeacbw	72.72209	70.154236	20230405
7fdeeacbw	73.52871	70.49038	20230406
7fdeeacbw	73.20285	71.41652	20230407
48944291x	71.32087	65.36229	20230404
48944291x	72.83829	68.248985	20230405
48944291x	72.0047	67.6334	20230406
48944291x	73.45347	70.455864	20230407
624e28bfy	67.91732	60.68226	20230404
624e28bfy	68.56783	62.294132	20230405
624e28bfy	68.246605	62.692497	20230406
624e28bfy	70.425766	62.516304	20230407
44f147dcz	67.99425	64.2099	20230404
44f147dcz	69.365265	65.57601	20230405
44f147dcz	70.321846	65.69977	20230406
44f147dcz	70.15397	66.229004	20230407
af3a8c901	70.4103	65.8262	20230404
af3a8c901	72.813095	69.35865	20230405
af3a8c901	71.85642	69.59314	20230406
af3a8c901	73.9398	70.164986	20230407
e823b65a5	69.72169	49.84694	20230404
e823b65a5	65.05463	51.922714	20230405
e823b65a5	67.1869	52.318516	20230406
e823b65a5	71.657295	52.05799	20230407
018377236	67.74047	61.443657	20230404
018377236	70.07372	64.59095	20230405
018377236	68.712654	64.14906	20230406
018377236	70.01436	64.478935	20230407
35431eaf7	66.29033	54.338726	20230404
35431eaf7	67.325615	57.76934	20230405
35431eaf7	66.55744	58.818398	20230406
35431eaf7	68.3725	58.440857	20230407
405101b4e	69.3951	57.9055	20230404
405101b4e	70.084984	59.007458	20230405
405101b4e	67.97169	60.433624	20230406
405101b4e	78.711555	60.0352	20230407
6cc2cd99h	69.36027	66.06789	20230404
6cc2cd99h	72.058975	69.21129	20230405
6cc2cd99h	71.17766	68.68904	20230406
6cc2cd99h	71.89539	69.94979	20230407
62a8cdfbj	68.907906	61.54683	20230404
62a8cdfbj	69.84445	64.25508	20230405
62a8cdfbj	69.26323	64.15428	20230406
62a8cdfbj	69.74201	63.85308	20230407
ce5e73bfk	69.74697	59.02251	20230404
ce5e73bfk	70.99912	62.11686	20230405
ce5e73bfk	70.45451	61.836243	20230406
ce5e73bfk	70.30106	61.642685	20230407
d32c4529m	70.42246	61.586	20230404
d32c4529m	69.904205	62.502377	20230405
d32c4529m	69.757744	62.188705	20230406
d32c4529m	70.798645	63.087975	20230407
b2de3353n	64.04936	58.512672	20230404
b2de3353n	66.00307	61.288666	20230405
b2de3353n	65.67755	60.134365	20230406
b2de3353n	66.04617	60.848763	20230407
87c4df33p	67.81125	65.22052	20230404
87c4df33p	68.90275	67.757195	20230405
87c4df33p	69.46353	67.73959	20230406
87c4df33p	71.27979	69.079575	20230407
9d7cc7c2q	71.335236	63.180122	20230404
9d7cc7c2q	72.72444	64.70008	20230405
9d7cc7c2q	73.85688	65.19787	20230406
9d7cc7c2q	73.10991	64.25921	20230407
878f5df7r	70.779305	64.339	20230404
878f5df7r	71.681786	66.140015	20230405
878f5df7r	72.94748	66.59988	20230406
878f5df7r	74.43332	66.822945	20230407
af0ce34bs	72.27724	64.08069	20230404
af0ce34bs	72.860146	66.027916	20230405
af0ce34bs	72.30477	66.49501	20230406
af0ce34bs	72.53113	67.30519	20230407
22fc4a00t	69.731926	57.53585	20230404
22fc4a00t	70.07518	59.70781	20230405
22fc4a00t	69.00473	60.070133	20230406
22fc4a00t	66.797516	59.052723	20230407
edd6ac62u	64.21274	52.767033	20230404
edd6ac62u	68.169975	55.81113	20230405
edd6ac62u	63.681255	53.299355	20230406
edd6ac62u	62.541874	54.169613	20230407
9ed9e9bav	67.07705	57.46212	20230404
9ed9e9bav	69.5978	60.74697	20230405
9ed9e9bav	69.34635	59.362858	20230406
9ed9e9bav	70.97252	64.45967	20230407
cb673ed7w	71.17056	69.16704	20230404
cb673ed7w	72.907715	70.196075	20230405
cb673ed7w	74.197815	70.32396	20230406
cb673ed7w	73.66604	71.4609	20230407
3f791f9fx	69.54548	65.26811	20230404
3f791f9fx	71.56796	67.0494	20230405
3f791f9fx	72.96341	67.29794	20230406
3f791f9fx	73.33481	68.05599	20230407
35e7fb2by	65.71935	55.58228	20230404
35e7fb2by	65.96728	56.591187	20230405
35e7fb2by	65.59433	55.577183	20230406
35e7fb2by	66.195755	57.658077	20230407
70b2eeb0z	71.81482	70.546936	20230404
70b2eeb0z	73.27442	73.162964	20230405
70b2eeb0z	73.571304	73.39066	20230406
70b2eeb0z	74.60153	74.22298	20230407
c2feca600	71.63438	73.47066	20230404
c2feca600	73.54502	75.857605	20230405
c2feca600	72.6124	75.868706	20230406
c2feca600	72.706345	76.79882	20230407
076f51c11	71.04853	72.08237	20230404
076f51c11	72.94773	74.99207	20230405
076f51c11	71.66928	74.87719	20230406
076f51c11	72.09728	75.637856	20230407
406ca4d42	69.79295	67.44756	20230404
406ca4d42	70.813644	70.24962	20230405
406ca4d42	70.80156	70.36849	20230406
406ca4d42	71.59767	71.198746	20230407
0f706b313	71.95829	73.10691	20230404
0f706b313	73.63625	76.13348	20230405
0f706b313	73.10565	75.84193	20230406
0f706b313	75.04429	77.18802	20230407
a2a6dbf04	71.88459	77.00855	20230404
a2a6dbf04	73.99623	79.65171	20230405
a2a6dbf04	72.88826	79.784	20230406
a2a6dbf04	74.44391	82.417076	20230407
7bac80fa5	70.79382	75.647385	20230404
7bac80fa5	72.19926	77.91854	20230405
7bac80fa5	72.49869	77.749504	20230406
7bac80fa5	72.55398	79.33789	20230407
5e566fe66	74.65652	75.40257	20230404
5e566fe66	77.25966	78.0208	20230405
5e566fe66	76.112686	78.055244	20230406
5e566fe66	76.99777	78.94147	20230407
3859fae97	74.707054	71.60474	20230404
3859fae97	77.227005	72.637985	20230405
3859fae97	76.666595	72.92888	20230406
3859fae97	76.51617	73.44002	20230407
3b2623888	71.60013	69.56345	20230404
3b2623888	73.14912	71.70058	20230405
3b2623888	73.18394	72.5217	20230406
3b2623888	74.122986	73.87949	20230407
a9c0782d9	72.82907	71.45091	20230404
